"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"1086",6,"instruction-slider-1","PennController","5","_Trial_","Start","1746121915584","NULL","","","5"
"1087",6,"instruction-slider-1","PennController","5","_Trial_","End","1746121992295","NULL","","","5"
"1088",7,"check-slider-1","PennController","6","_Trial_","Start","1746121992297","NULL","","","5"
"1089",7,"check-slider-1","Button","proceed","Click","Click","1746122023663","NULL","","","5"
"1090",7,"check-slider-1","PennController","6","_Trial_","End","1746122023664","NULL","","","5"
"1091",8,"practice-gumball-start","PennController","7","_Trial_","Start","1746122023666","NULL","","","5"
"1092",8,"practice-gumball-start","PennController","7","_Trial_","End","1746122028934","NULL","","","5"
"1093",9,"practice-gumball","PennController","22","_Trial_","Start","1746122028935","g_p1","b","NULL","5"
"1094",9,"practice-gumball","Scale","slider-1","Choice","100","1746122068925","g_p1","b","2400","5"
"1095",9,"practice-gumball","Scale","slider-2","Default","0","1746122028937","g_p1","b","slider","5"
"1096",9,"practice-gumball","Scale","slider-3","Default","0","1746122028937","g_p1","b","slider","5"
"1097",9,"practice-gumball","PennController","22","_Trial_","End","1746122070687","g_p1","b","NULL","5"
"1098",10,"practice-gumball","PennController","23","_Trial_","Start","1746122070689","g_p9","b","NULL","5"
"1099",10,"practice-gumball","Scale","slider-1","Default","0","1746122070692","g_p9","b","slider","5"
"1100",10,"practice-gumball","Scale","slider-2","Choice","100","1746122077917","g_p9","b","227","5"
"1101",10,"practice-gumball","Scale","slider-3","Default","0","1746122070692","g_p9","b","slider","5"
"1102",10,"practice-gumball","PennController","23","_Trial_","End","1746122078728","g_p9","b","NULL","5"
"1103",11,"practice-gumball","PennController","24","_Trial_","Start","1746122078729","g_p9","b","NULL","5"
"1104",11,"practice-gumball","Selector","selection","Selection","correct","1746122086358","g_p9","b","incorrect;correct","5"
"1105",11,"practice-gumball","PennController","24","_Trial_","End","1746122087255","g_p9","b","NULL","5"
"1106",12,"practice-gumball-end","PennController","8","_Trial_","Start","1746122087257","NULL","","","5"
"1107",12,"practice-gumball-end","PennController","8","_Trial_","End","1746122152311","NULL","","","5"
"1108",13,"trials-gumball","PennController","25","_Trial_","Start","1746122152312","g_p2","b","NULL","5"
"1109",13,"trials-gumball","Scale","slider-1","Choice","43","1746122169798","g_p2","b","468","5"
"1110",13,"trials-gumball","Scale","slider-2","Default","0","1746122152315","g_p2","b","slider","5"
"1111",13,"trials-gumball","Scale","slider-3","Default","0","1746122152315","g_p2","b","slider","5"
"1112",13,"trials-gumball","PennController","25","_Trial_","End","1746122170864","g_p2","b","NULL","5"
"1113",14,"trials-gumball","PennController","26","_Trial_","Start","1746122170865","g_p8","b","NULL","5"
"1114",14,"trials-gumball","Scale","slider-1","Default","0","1746122170867","g_p8","b","slider","5"
"1115",14,"trials-gumball","Scale","slider-2","Choice","32","1746122191061","g_p8","b","651","5"
"1116",14,"trials-gumball","Scale","slider-3","Default","0","1746122170867","g_p8","b","slider","5"
"1117",14,"trials-gumball","PennController","26","_Trial_","End","1746122191791","g_p8","b","NULL","5"
"1118",15,"trials-gumball","PennController","27","_Trial_","Start","1746122191793","g_p4","b","NULL","5"
"1119",15,"trials-gumball","Scale","slider-1","Choice","45","1746122209301","g_p4","b","4474","5"
"1120",15,"trials-gumball","Scale","slider-2","Default","0","1746122191796","g_p4","b","slider","5"
"1121",15,"trials-gumball","Scale","slider-3","Default","0","1746122191796","g_p4","b","slider","5"
"1122",15,"trials-gumball","PennController","27","_Trial_","End","1746122210597","g_p4","b","NULL","5"
"1123",16,"trials-gumball","PennController","28","_Trial_","Start","1746122210598","g_p5","b","NULL","5"
"1124",16,"trials-gumball","Scale","slider-1","Default","0","1746122210599","g_p5","b","slider","5"
"1125",16,"trials-gumball","Scale","slider-2","Choice","55","1746122216822","g_p5","b","616","5"
"1126",16,"trials-gumball","Scale","slider-3","Default","0","1746122210599","g_p5","b","slider","5"
"1127",16,"trials-gumball","PennController","28","_Trial_","End","1746122217541","g_p5","b","NULL","5"
"1128",17,"trials-gumball","PennController","29","_Trial_","Start","1746122217541","g_p3","b","NULL","5"
"1129",17,"trials-gumball","Scale","slider-1","Default","0","1746122217542","g_p3","b","slider","5"
"1130",17,"trials-gumball","Scale","slider-2","Choice","9","1746122235325","g_p3","b","2338","5"
"1131",17,"trials-gumball","Scale","slider-3","Default","0","1746122217542","g_p3","b","slider","5"
"1132",17,"trials-gumball","PennController","29","_Trial_","End","1746122236071","g_p3","b","NULL","5"
"1133",18,"trials-gumball","PennController","30","_Trial_","Start","1746122236072","g_p6","b","NULL","5"
"1134",18,"trials-gumball","Scale","slider-1","Choice","56","1746122243333","g_p6","b","865","5"
"1135",18,"trials-gumball","Scale","slider-2","Default","0","1746122236074","g_p6","b","slider","5"
"1136",18,"trials-gumball","Scale","slider-3","Default","0","1746122236074","g_p6","b","slider","5"
"1137",18,"trials-gumball","PennController","30","_Trial_","End","1746122244223","g_p6","b","NULL","5"
"1138",19,"trials-gumball","PennController","31","_Trial_","Start","1746122244224","g_p9","b","NULL","5"
"1139",19,"trials-gumball","Scale","slider-1","Choice","95","1746122254388","g_p9","b","2285","5"
"1140",19,"trials-gumball","Scale","slider-2","Default","0","1746122244227","g_p9","b","slider","5"
"1141",19,"trials-gumball","Scale","slider-3","Default","0","1746122244227","g_p9","b","slider","5"
"1142",19,"trials-gumball","PennController","31","_Trial_","End","1746122255998","g_p9","b","NULL","5"
"1143",20,"trials-gumball","PennController","32","_Trial_","Start","1746122255999","g_p9","b","NULL","5"
"1144",20,"trials-gumball","Selector","selection","Selection","correct","1746122258397","g_p9","b","incorrect;correct","5"
"1145",20,"trials-gumball","PennController","32","_Trial_","End","1746122261078","g_p9","b","NULL","5"
"1146",21,"trials-gumball","PennController","33","_Trial_","Start","1746122261078","g_p7","b","NULL","5"
"1147",21,"trials-gumball","Scale","slider-1","Choice","54","1746122282414","g_p7","b","1582","5"
"1148",21,"trials-gumball","Scale","slider-2","Default","0","1746122261080","g_p7","b","slider","5"
"1149",21,"trials-gumball","Scale","slider-3","Default","0","1746122261080","g_p7","b","slider","5"
"1150",21,"trials-gumball","PennController","33","_Trial_","End","1746122283174","g_p7","b","NULL","5"
"1151",22,"trials-gumball","PennController","34","_Trial_","Start","1746122283176","g_p7","b","NULL","5"
"1152",22,"trials-gumball","Selector","selection","Selection","correct","1746122284677","g_p7","b","correct;incorrect","5"
"1153",22,"trials-gumball","PennController","34","_Trial_","End","1746122285422","g_p7","b","NULL","5"
"1154",23,"trials-gumball","PennController","35","_Trial_","Start","1746122285423","g_p1","b","NULL","5"
"1155",23,"trials-gumball","Scale","slider-1","Default","0","1746122285425","g_p1","b","slider","5"
"1156",23,"trials-gumball","Scale","slider-2","Default","0","1746122285426","g_p1","b","slider","5"
"1157",23,"trials-gumball","Scale","slider-3","Choice","58","1746122296565","g_p1","b","3602","5"
"1158",23,"trials-gumball","PennController","35","_Trial_","End","1746122299638","g_p1","b","NULL","5"
"1159",24,"trials-gumball","PennController","36","_Trial_","Start","1746122299638","g_p9","b","NULL","5"
"1160",24,"trials-gumball","Scale","slider-1","Choice","79","1746122308253","g_p9","b","1858","5"
"1161",24,"trials-gumball","Scale","slider-2","Default","0","1746122299640","g_p9","b","slider","5"
"1162",24,"trials-gumball","Scale","slider-3","Default","0","1746122299640","g_p9","b","slider","5"
"1163",24,"trials-gumball","PennController","36","_Trial_","End","1746122309055","g_p9","b","NULL","5"
"1164",25,"trials-gumball","PennController","37","_Trial_","Start","1746122309057","g_p3","b","NULL","5"
"1165",25,"trials-gumball","Scale","slider-1","Default","0","1746122309058","g_p3","b","slider","5"
"1166",25,"trials-gumball","Scale","slider-2","Choice","30","1746122324445","g_p3","b","1186","5"
"1167",25,"trials-gumball","Scale","slider-3","Default","0","1746122309059","g_p3","b","slider","5"
"1168",25,"trials-gumball","PennController","37","_Trial_","End","1746122325255","g_p3","b","NULL","5"
"1169",26,"trials-gumball","PennController","38","_Trial_","Start","1746122325256","g_p3","b","NULL","5"
"1170",26,"trials-gumball","Selector","selection","Selection","correct","1746122326839","g_p3","b","incorrect;correct","5"
"1171",26,"trials-gumball","PennController","38","_Trial_","End","1746122330655","g_p3","b","NULL","5"
"1172",27,"trials-gumball","PennController","39","_Trial_","Start","1746122330656","g_p6","b","NULL","5"
"1173",27,"trials-gumball","Scale","slider-1","Choice","44","1746122342301","g_p6","b","726","5"
"1174",27,"trials-gumball","Scale","slider-2","Default","0","1746122330657","g_p6","b","slider","5"
"1175",27,"trials-gumball","Scale","slider-3","Default","0","1746122330657","g_p6","b","slider","5"
"1176",27,"trials-gumball","PennController","39","_Trial_","End","1746122343040","g_p6","b","NULL","5"
"1177",28,"trials-gumball","PennController","40","_Trial_","Start","1746122343041","g_p6","b","NULL","5"
"1178",28,"trials-gumball","Selector","selection","Selection","correct","1746122344429","g_p6","b","correct;incorrect","5"
"1179",28,"trials-gumball","PennController","40","_Trial_","End","1746122345159","g_p6","b","NULL","5"
"1180",29,"trials-gumball","PennController","41","_Trial_","Start","1746122345160","g_p4","b","NULL","5"
"1181",29,"trials-gumball","Scale","slider-1","Default","0","1746122345162","g_p4","b","slider","5"
"1182",29,"trials-gumball","Scale","slider-2","Choice","24","1746122356607","g_p4","b","651","5"
"1183",29,"trials-gumball","Scale","slider-3","Default","0","1746122345163","g_p4","b","slider","5"
"1184",29,"trials-gumball","PennController","41","_Trial_","End","1746122357432","g_p4","b","NULL","5"
"1185",30,"trials-gumball","PennController","42","_Trial_","Start","1746122357433","g_p5","b","NULL","5"
"1186",30,"trials-gumball","Scale","slider-1","Choice","50","1746122364902","g_p5","b","1830","5"
"1187",30,"trials-gumball","Scale","slider-2","Default","0","1746122357435","g_p5","b","slider","5"
"1188",30,"trials-gumball","Scale","slider-3","Default","0","1746122357435","g_p5","b","slider","5"
"1189",30,"trials-gumball","PennController","42","_Trial_","End","1746122365775","g_p5","b","NULL","5"
"1190",31,"trials-gumball","PennController","43","_Trial_","Start","1746122365776","g_p5","b","NULL","5"
"1191",31,"trials-gumball","Selector","selection","Selection","correct","1746122367439","g_p5","b","correct;incorrect","5"
"1192",31,"trials-gumball","PennController","43","_Trial_","End","1746122368095","g_p5","b","NULL","5"
"1193",32,"trials-gumball","PennController","44","_Trial_","Start","1746122368096","g_p1","b","NULL","5"
"1194",32,"trials-gumball","Scale","slider-1","Default","0","1746122368097","g_p1","b","slider","5"
"1195",32,"trials-gumball","Scale","slider-2","Default","0","1746122368098","g_p1","b","slider","5"
"1196",32,"trials-gumball","Scale","slider-3","Choice","62","1746122382647","g_p1","b","4027","5"
"1197",32,"trials-gumball","PennController","44","_Trial_","End","1746122383528","g_p1","b","NULL","5"
"1198",33,"trials-gumball","PennController","45","_Trial_","Start","1746122383529","g_p7","b","NULL","5"
"1199",33,"trials-gumball","Scale","slider-1","Choice","45","1746122393205","g_p7","b","2404","5"
"1200",33,"trials-gumball","Scale","slider-2","Default","0","1746122383532","g_p7","b","slider","5"
"1201",33,"trials-gumball","Scale","slider-3","Default","0","1746122383532","g_p7","b","slider","5"
"1202",33,"trials-gumball","PennController","45","_Trial_","End","1746122393974","g_p7","b","NULL","5"
"1203",34,"trials-gumball","PennController","46","_Trial_","Start","1746122393975","g_p7","b","NULL","5"
"1204",34,"trials-gumball","Selector","selection","Selection","correct","1746122395381","g_p7","b","incorrect;correct","5"
"1205",34,"trials-gumball","PennController","46","_Trial_","End","1746122396094","g_p7","b","NULL","5"
"1206",35,"trials-gumball","PennController","47","_Trial_","Start","1746122396095","g_p2","b","NULL","5"
"1207",35,"trials-gumball","Scale","slider-1","Default","0","1746122396097","g_p2","b","slider","5"
"1208",35,"trials-gumball","Scale","slider-2","Default","0","1746122396097","g_p2","b","slider","5"
"1209",35,"trials-gumball","Scale","slider-3","Choice","41","1746122405229","g_p2","b","2947","5"
"1210",35,"trials-gumball","PennController","47","_Trial_","End","1746122406943","g_p2","b","NULL","5"
"1211",36,"trials-gumball","PennController","48","_Trial_","Start","1746122406945","g_p8","b","NULL","5"
"1212",36,"trials-gumball","Scale","slider-1","Choice","71","1746122426061","g_p8","b","2399","5"
"1213",36,"trials-gumball","Scale","slider-2","Default","0","1746122406946","g_p8","b","slider","5"
"1214",36,"trials-gumball","Scale","slider-3","Default","0","1746122406946","g_p8","b","slider","5"
