"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"2707",73,"trials-unk-election","Scale","slider-3","Choice","61","1732469993200","e_x1","d","578","74"
"2708",73,"trials-unk-election","PennController","75","_Trial_","End","1732469993828","e_x1","d","NULL","74"
"2709",74,"trials-unk-election","PennController","76","_Trial_","Start","1732469993829","e_y2","d","NULL","74"
"2710",74,"trials-unk-election","Image","image","Print",NA,"1732469993830","e_y2","d","NULL","74"
"2711",74,"trials-unk-election","Scale","slider-1","Default","0","1732469993830","e_y2","d","slider","74"
"2712",74,"trials-unk-election","Scale","slider-2","Choice","20","1732469997931","e_y2","d","377","74"
"2713",74,"trials-unk-election","Scale","slider-3","Choice","39","1732469999025","e_y2","d","370","74"
"2714",74,"trials-unk-election","PennController","76","_Trial_","End","1732469999626","e_y2","d","NULL","74"
"2715",75,"trials-unk-election","PennController","77","_Trial_","Start","1732469999627","e_x9","d","NULL","74"
"2716",75,"trials-unk-election","Image","image","Print",NA,"1732469999628","e_x9","d","NULL","74"
"2717",75,"trials-unk-election","Scale","slider-1","Choice","100","1732470003008","e_x9","d","237","74"
"2718",75,"trials-unk-election","Scale","slider-2","Default","0","1732469999629","e_x9","d","slider","74"
"2719",75,"trials-unk-election","Scale","slider-3","Default","0","1732469999629","e_x9","d","slider","74"
"2720",75,"trials-unk-election","PennController","77","_Trial_","End","1732470003732","e_x9","d","NULL","74"
"2721",76,"trials-unk-election","PennController","78","_Trial_","Start","1732470003734","e_x3","d","NULL","74"
"2722",76,"trials-unk-election","Image","image","Print",NA,"1732470003734","e_x3","d","NULL","74"
"2723",76,"trials-unk-election","Scale","slider-1","Default","0","1732470003735","e_x3","d","slider","74"
"2724",76,"trials-unk-election","Scale","slider-2","Choice","39","1732470006699","e_x3","d","546","74"
"2725",76,"trials-unk-election","Scale","slider-3","Choice","20","1732470008083","e_x3","d","850","74"
"2726",76,"trials-unk-election","PennController","78","_Trial_","End","1732470008604","e_x3","d","NULL","74"
"2727",77,"trials-unk-election","PennController","79","_Trial_","Start","1732470008605","e_x3","d","NULL","74"
"2728",77,"trials-unk-election","Selector","selection","Selection","correct","1732470011067","e_x3","d","incorrect;correct","74"
"2729",77,"trials-unk-election","PennController","79","_Trial_","End","1732470011924","e_x3","d","NULL","74"
"2730",78,"trials-unk-election","PennController","80","_Trial_","Start","1732470011925","e_y5","d","NULL","74"
"2731",78,"trials-unk-election","Image","image","Print",NA,"1732470011926","e_y5","d","NULL","74"
"2732",78,"trials-unk-election","Scale","slider-1","Default","0","1732470011927","e_y5","d","slider","74"
"2733",78,"trials-unk-election","Scale","slider-2","Choice","100","1732470016009","e_y5","d","322","74"
"2734",78,"trials-unk-election","Scale","slider-3","Default","0","1732470011927","e_y5","d","slider","74"
"2735",78,"trials-unk-election","PennController","80","_Trial_","End","1732470016674","e_y5","d","NULL","74"
"2736",79,"trials-unk-election","PennController","81","_Trial_","Start","1732470016676","e_y5","d","NULL","74"
"2737",79,"trials-unk-election","Selector","selection","Selection","correct","1732470018143","e_y5","d","correct;incorrect","74"
"2738",79,"trials-unk-election","PennController","81","_Trial_","End","1732470019013","e_y5","d","NULL","74"
"2739",80,"trials-unk-election","PennController","82","_Trial_","Start","1732470019015","e_y8","d","NULL","74"
"2740",80,"trials-unk-election","Image","image","Print",NA,"1732470019015","e_y8","d","NULL","74"
"2741",80,"trials-unk-election","Scale","slider-1","Choice","100","1732470025506","e_y8","d","352","74"
"2742",80,"trials-unk-election","Scale","slider-2","Default","0","1732470019016","e_y8","d","slider","74"
"2743",80,"trials-unk-election","Scale","slider-3","Default","0","1732470019016","e_y8","d","slider","74"
"2744",80,"trials-unk-election","PennController","82","_Trial_","End","1732470026391","e_y8","d","NULL","74"
"2745",81,"trials-unk-election","PennController","83","_Trial_","Start","1732470026392","e_y8","d","NULL","74"
"2746",81,"trials-unk-election","Selector","selection","Selection","correct","1732470028924","e_y8","d","correct;incorrect","74"
"2747",81,"trials-unk-election","PennController","83","_Trial_","End","1732470029570","e_y8","d","NULL","74"
"2748",82,"trials-unk-election","PennController","84","_Trial_","Start","1732470029571","e_x5","d","NULL","74"
"2749",82,"trials-unk-election","Image","image","Print",NA,"1732470029571","e_x5","d","NULL","74"
"2750",82,"trials-unk-election","Scale","slider-1","Default","0","1732470029572","e_x5","d","slider","74"
"2751",82,"trials-unk-election","Scale","slider-2","Choice","100","1732470032441","e_x5","d","219","74"
"2752",82,"trials-unk-election","Scale","slider-3","Default","0","1732470029572","e_x5","d","slider","74"
"2753",82,"trials-unk-election","PennController","84","_Trial_","End","1732470033192","e_x5","d","NULL","74"
"2754",83,"trials-unk-election","PennController","85","_Trial_","Start","1732470033193","e_x5","d","NULL","74"
"2755",83,"trials-unk-election","Selector","selection","Selection","correct","1732470034213","e_x5","d","incorrect;correct","74"
"2756",83,"trials-unk-election","PennController","85","_Trial_","End","1732470034909","e_x5","d","NULL","74"
"2757",84,"trials-unk-election","PennController","86","_Trial_","Start","1732470034911","e_x4","d","NULL","74"
"2758",84,"trials-unk-election","Image","image","Print",NA,"1732470034911","e_x4","d","NULL","74"
"2759",84,"trials-unk-election","Scale","slider-1","Default","0","1732470034912","e_x4","d","slider","74"
"2760",84,"trials-unk-election","Scale","slider-2","Choice","100","1732470038770","e_x4","d","333","74"
"2761",84,"trials-unk-election","Scale","slider-3","Default","0","1732470034913","e_x4","d","slider","74"
"2762",84,"trials-unk-election","PennController","86","_Trial_","End","1732470039578","e_x4","d","NULL","74"
"2763",85,"trials-unk-election","PennController","87","_Trial_","Start","1732470039579","e_x4","d","NULL","74"
"2764",85,"trials-unk-election","Selector","selection","Selection","correct","1732470040865","e_x4","d","correct;incorrect","74"
"2765",85,"trials-unk-election","PennController","87","_Trial_","End","1732470042176","e_x4","d","NULL","74"
"2766",86,"trials-unk-election","PennController","88","_Trial_","Start","1732470042177","e_y1","d","NULL","74"
"2767",86,"trials-unk-election","Image","image","Print",NA,"1732470042178","e_y1","d","NULL","74"
"2768",86,"trials-unk-election","Scale","slider-1","Default","0","1732470042178","e_y1","d","slider","74"
"2769",86,"trials-unk-election","Scale","slider-2","Default","0","1732470042179","e_y1","d","slider","74"
"2770",86,"trials-unk-election","Scale","slider-3","Choice","100","1732470045079","e_y1","d","309","74"
"2771",86,"trials-unk-election","PennController","88","_Trial_","End","1732470045819","e_y1","d","NULL","74"
"2772",87,"trials-unk-election","PennController","89","_Trial_","Start","1732470045820","e_y9","d","NULL","74"
"2773",87,"trials-unk-election","Image","image","Print",NA,"1732470045821","e_y9","d","NULL","74"
"2774",87,"trials-unk-election","Scale","slider-1","Choice","100","1732470047900","e_y9","d","213","74"
"2775",87,"trials-unk-election","Scale","slider-2","Default","0","1732470045821","e_y9","d","slider","74"
"2776",87,"trials-unk-election","Scale","slider-3","Default","0","1732470045822","e_y9","d","slider","74"
"2777",87,"trials-unk-election","PennController","89","_Trial_","End","1732470049161","e_y9","d","NULL","74"
"2778",88,"trials-unk-election","PennController","90","_Trial_","Start","1732470049162","e_y9","d","NULL","74"
"2779",88,"trials-unk-election","Selector","selection","Selection","correct","1732470050531","e_y9","d","correct;incorrect","74"
"2780",88,"trials-unk-election","PennController","90","_Trial_","End","1732470051257","e_y9","d","NULL","74"
"2781",89,"trials-unk-election","PennController","91","_Trial_","Start","1732470051258","e_x7","d","NULL","74"
"2782",89,"trials-unk-election","Image","image","Print",NA,"1732470051258","e_x7","d","NULL","74"
"2783",89,"trials-unk-election","Scale","slider-1","Choice","33","1732470056205","e_x7","d","330","74"
"2784",89,"trials-unk-election","Scale","slider-2","Choice","71","1732470054867","e_x7","d","923","74"
"2785",89,"trials-unk-election","Scale","slider-3","Default","0","1732470051259","e_x7","d","slider","74"
"2786",89,"trials-unk-election","PennController","91","_Trial_","End","1732470056992","e_x7","d","NULL","74"
"2787",90,"trials-unk-election","PennController","92","_Trial_","Start","1732470056993","e_x7","d","NULL","74"
"2788",90,"trials-unk-election","Selector","selection","Selection","correct","1732470060296","e_x7","d","correct;incorrect","74"
"2789",90,"trials-unk-election","PennController","92","_Trial_","End","1732470061074","e_x7","d","NULL","74"
"2790",91,"trials-unk-election","PennController","93","_Trial_","Start","1732470061076","e_y7","d","NULL","74"
"2791",91,"trials-unk-election","Image","image","Print",NA,"1732470061077","e_y7","d","NULL","74"
"2792",91,"trials-unk-election","Scale","slider-1","Choice","62","1732470064293","e_y7","d","349","74"
"2793",91,"trials-unk-election","Scale","slider-2","Choice","44","1732470065833","e_y7","d","839","74"
"2794",91,"trials-unk-election","Scale","slider-3","Default","0","1732470061078","e_y7","d","slider","74"
"2795",91,"trials-unk-election","PennController","93","_Trial_","End","1732470066450","e_y7","d","NULL","74"
"2796",92,"trials-unk-election","PennController","94","_Trial_","Start","1732470066451","e_x2","d","NULL","74"
"2797",92,"trials-unk-election","Image","image","Print",NA,"1732470066452","e_x2","d","NULL","74"
"2798",92,"trials-unk-election","Scale","slider-1","Default","0","1732470066453","e_x2","d","slider","74"
"2799",92,"trials-unk-election","Scale","slider-2","Choice","50","1732470071733","e_x2","d","440","74"
"2800",92,"trials-unk-election","Scale","slider-3","Choice","35","1732470073054","e_x2","d","695","74"
"2801",92,"trials-unk-election","PennController","94","_Trial_","End","1732470073712","e_x2","d","NULL","74"
"2802",93,"trials-unk-election","PennController","95","_Trial_","Start","1732470073713","e_x2","d","NULL","74"
"2803",93,"trials-unk-election","Selector","selection","Selection","correct","1732470075165","e_x2","d","incorrect;correct","74"
"2804",93,"trials-unk-election","PennController","95","_Trial_","End","1732470075806","e_x2","d","NULL","74"
"2805",94,"trials-unk-election","PennController","96","_Trial_","Start","1732470075807","e_y3","d","NULL","74"
"2806",94,"trials-unk-election","Image","image","Print",NA,"1732470075807","e_y3","d","NULL","74"
"2807",94,"trials-unk-election","Scale","slider-1","Default","0","1732470075808","e_y3","d","slider","74"
"2808",94,"trials-unk-election","Scale","slider-2","Choice","33","1732470080007","e_y3","d","530","74"
"2809",94,"trials-unk-election","Scale","slider-3","Choice","34","1732470081065","e_y3","d","356","74"
"2810",94,"trials-unk-election","PennController","96","_Trial_","End","1732470081696","e_y3","d","NULL","74"
"2811",95,"trials-unk-election","PennController","97","_Trial_","Start","1732470081697","e_y4","d","NULL","74"
"2812",95,"trials-unk-election","Image","image","Print",NA,"1732470081698","e_y4","d","NULL","74"
"2813",95,"trials-unk-election","Scale","slider-1","Default","0","1732470081698","e_y4","d","slider","74"
"2814",95,"trials-unk-election","Scale","slider-2","Choice","40","1732470085815","e_y4","d","989","74"
"2815",95,"trials-unk-election","Scale","slider-3","Choice","12","1732470086705","e_y4","d","346","74"
"2816",95,"trials-unk-election","PennController","97","_Trial_","End","1732470087276","e_y4","d","NULL","74"
"2817",96,"trials-unk-election","PennController","98","_Trial_","Start","1732470087277","e_y6","d","NULL","74"
"2818",96,"trials-unk-election","Image","image","Print",NA,"1732470087278","e_y6","d","NULL","74"
"2819",96,"trials-unk-election","Scale","slider-1","Default","0","1732470087279","e_y6","d","slider","74"
"2820",96,"trials-unk-election","Scale","slider-2","Choice","100","1732470090853","e_y6","d","294","74"
"2821",96,"trials-unk-election","Scale","slider-3","Default","0","1732470087279","e_y6","d","slider","74"
"2822",96,"trials-unk-election","PennController","98","_Trial_","End","1732470091469","e_y6","d","NULL","74"
"2823",97,"trials-unk-election","PennController","99","_Trial_","Start","1732470091470","e_y7","d","NULL","74"
"2824",97,"trials-unk-election","Image","image","Print",NA,"1732470091470","e_y7","d","NULL","74"
"2825",97,"trials-unk-election","Scale","slider-1","Choice","50","1732470098892","e_y7","d","1363","74"
"2826",97,"trials-unk-election","Scale","slider-2","Choice","24","1732470099945","e_y7","d","503","74"
"2827",97,"trials-unk-election","Scale","slider-3","Default","0","1732470091471","e_y7","d","slider","74"
"2828",97,"trials-unk-election","PennController","99","_Trial_","End","1732470100590","e_y7","d","NULL","74"
"2829",98,"trials-unk-election","PennController","100","_Trial_","Start","1732470100591","e_y4","d","NULL","74"
"2830",98,"trials-unk-election","Image","image","Print",NA,"1732470100592","e_y4","d","NULL","74"
"2831",98,"trials-unk-election","Scale","slider-1","Default","0","1732470100593","e_y4","d","slider","74"
"2832",98,"trials-unk-election","Scale","slider-2","Choice","51","1732470107639","e_y4","d","496","74"
"2833",98,"trials-unk-election","Scale","slider-3","Choice","37","1732470108802","e_y4","d","5193","74"
"2834",98,"trials-unk-election","PennController","100","_Trial_","End","1732470109465","e_y4","d","NULL","74"
"2835",99,"trials-unk-election","PennController","101","_Trial_","Start","1732470109466","e_y4","d","NULL","74"
"2836",99,"trials-unk-election","Selector","selection","Selection","correct","1732470111035","e_y4","d","incorrect;correct","74"
"2837",99,"trials-unk-election","PennController","101","_Trial_","End","1732470111772","e_y4","d","NULL","74"
"2838",100,"trials-unk-election","PennController","102","_Trial_","Start","1732470111773","e_x1","d","NULL","74"
"2839",100,"trials-unk-election","Image","image","Print",NA,"1732470111774","e_x1","d","NULL","74"
"2840",100,"trials-unk-election","Scale","slider-1","Default","0","1732470111775","e_x1","d","slider","74"
"2841",100,"trials-unk-election","Scale","slider-2","Choice","21","1732470115780","e_x1","d","354","74"
"2842",100,"trials-unk-election","Scale","slider-3","Choice","42","1732470114629","e_x1","d","420","74"
"2843",100,"trials-unk-election","PennController","102","_Trial_","End","1732470116461","e_x1","d","NULL","74"
"2844",101,"trials-unk-election","PennController","103","_Trial_","Start","1732470116462","e_y3","d","NULL","74"
"2845",101,"trials-unk-election","Image","image","Print",NA,"1732470116462","e_y3","d","NULL","74"
"2846",101,"trials-unk-election","Scale","slider-1","Default","0","1732470116463","e_y3","d","slider","74"
