"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"12745",58,"trials-unk-election","PennController","61","_Trial_","Start","1753804596406","e_x5","e","NULL","47"
"12746",58,"trials-unk-election","Selector","selection","Selection","correct","1753804597505","e_x5","e","correct;incorrect","47"
"12747",58,"trials-unk-election","PennController","61","_Trial_","End","1753804598038","e_x5","e","NULL","47"
"12748",59,"trials-unk-election","PennController","62","_Trial_","Start","1753804598039","e_x7","e","NULL","47"
"12749",59,"trials-unk-election","Scale","slider-1","Choice","70","1753804600939","e_x7","e","1317","47"
"12750",59,"trials-unk-election","Scale","slider-2","Choice","44","1753804602473","e_x7","e","864","47"
"12751",59,"trials-unk-election","Scale","slider-3","Choice","27","1753804605057","e_x7","e","1448","47"
"12752",59,"trials-unk-election","PennController","62","_Trial_","End","1753804606024","e_x7","e","NULL","47"
"12753",60,"trials-unk-election","PennController","63","_Trial_","Start","1753804606025","e_x8","e","NULL","47"
"12754",60,"trials-unk-election","Scale","slider-1","Choice","80","1753804608307","e_x8","e","914","47"
"12755",60,"trials-unk-election","Scale","slider-2","Choice","49","1753804609708","e_x8","e","831","47"
"12756",60,"trials-unk-election","Scale","slider-3","Choice","13","1753804611075","e_x8","e","915","47"
"12757",60,"trials-unk-election","PennController","63","_Trial_","End","1753804611809","e_x8","e","NULL","47"
"12758",61,"trials-unk-election","PennController","64","_Trial_","Start","1753804611809","e_x2","e","NULL","47"
"12759",61,"trials-unk-election","Scale","slider-1","Choice","15","1753804613992","e_x2","e","1101","47"
"12760",61,"trials-unk-election","Scale","slider-2","Choice","44","1753804615692","e_x2","e","1216","47"
"12761",61,"trials-unk-election","Scale","slider-3","Choice","84","1753804617859","e_x2","e","1532","47"
"12762",61,"trials-unk-election","PennController","64","_Trial_","End","1753804618810","e_x2","e","NULL","47"
"12763",62,"trials-unk-election","PennController","65","_Trial_","Start","1753804618811","e_x2","e","NULL","47"
"12764",62,"trials-unk-election","Selector","selection","Selection","correct","1753804620077","e_x2","e","incorrect;correct","47"
"12765",62,"trials-unk-election","PennController","65","_Trial_","End","1753804620594","e_x2","e","NULL","47"
"12766",63,"trials-unk-election","PennController","66","_Trial_","Start","1753804620595","e_x6","e","NULL","47"
"12767",63,"trials-unk-election","Scale","slider-1","Choice","59","1753804623744","e_x6","e","1382","47"
"12768",63,"trials-unk-election","Scale","slider-2","Choice","38","1753804626095","e_x6","e","1718","47"
"12769",63,"trials-unk-election","Scale","slider-3","Choice","34","1753804628345","e_x6","e","1701","47"
"12770",63,"trials-unk-election","PennController","66","_Trial_","End","1753804629930","e_x6","e","NULL","47"
"12771",64,"trials-unk-election","PennController","67","_Trial_","Start","1753804629930","e_x6","e","NULL","47"
"12772",64,"trials-unk-election","Selector","selection","Selection","correct","1753804630913","e_x6","e","correct;incorrect","47"
"12773",64,"trials-unk-election","PennController","67","_Trial_","End","1753804632113","e_x6","e","NULL","47"
"12774",65,"trials-unk-election","PennController","68","_Trial_","Start","1753804632114","e_x7","e","NULL","47"
"12775",65,"trials-unk-election","Scale","slider-1","Choice","70","1753804634997","e_x7","e","1002","47"
"12776",65,"trials-unk-election","Scale","slider-2","Choice","43","1753804636880","e_x7","e","1235","47"
"12777",65,"trials-unk-election","Scale","slider-3","Choice","24","1753804638780","e_x7","e","1251","47"
"12778",65,"trials-unk-election","PennController","68","_Trial_","End","1753804639649","e_x7","e","NULL","47"
"12779",66,"trials-unk-election","PennController","69","_Trial_","Start","1753804639649","e_x7","e","NULL","47"
"12780",66,"trials-unk-election","Selector","selection","Selection","correct","1753804640615","e_x7","e","correct;incorrect","47"
"12781",66,"trials-unk-election","PennController","69","_Trial_","End","1753804641132","e_x7","e","NULL","47"
"12782",67,"trials-unk-election","PennController","70","_Trial_","Start","1753804641133","e_x9","e","NULL","47"
"12783",67,"trials-unk-election","Scale","slider-1","Choice","86","1753804643832","e_x9","e","1119","47"
"12784",67,"trials-unk-election","Scale","slider-2","Choice","52","1753804645499","e_x9","e","1020","47"
"12785",67,"trials-unk-election","Scale","slider-3","Choice","10","1753804647116","e_x9","e","903","47"
"12786",67,"trials-unk-election","PennController","70","_Trial_","End","1753804648483","e_x9","e","NULL","47"
"12787",68,"trials-unk-election","PennController","71","_Trial_","Start","1753804648483","e_x1","e","NULL","47"
"12788",68,"trials-unk-election","Scale","slider-1","Choice","7","1753804650934","e_x1","e","1171","47"
"12789",68,"trials-unk-election","Scale","slider-2","Choice","33","1753804652100","e_x1","e","704","47"
"12790",68,"trials-unk-election","Scale","slider-3","Choice","90","1753804653451","e_x1","e","854","47"
"12791",68,"trials-unk-election","PennController","71","_Trial_","End","1753804656086","e_x1","e","NULL","47"
"12792",69,"trials-unk-election","PennController","72","_Trial_","Start","1753804656087","e_x3","e","NULL","47"
"12793",69,"trials-unk-election","Scale","slider-1","Choice","21","1753804658519","e_x3","e","1022","47"
"12794",69,"trials-unk-election","Scale","slider-2","Choice","45","1753804660636","e_x3","e","1406","47"
"12795",69,"trials-unk-election","Scale","slider-3","Choice","64","1753804662420","e_x3","e","1106","47"
"12796",69,"trials-unk-election","PennController","72","_Trial_","End","1753804663770","e_x3","e","NULL","47"
"12797",70,"trials-unk-election","PennController","73","_Trial_","Start","1753804663771","e_x3","e","NULL","47"
"12798",70,"trials-unk-election","Selector","selection","Selection","correct","1753804664804","e_x3","e","incorrect;correct","47"
"12799",70,"trials-unk-election","PennController","73","_Trial_","End","1753804665271","e_x3","e","NULL","47"
"12800",71,"trials-unk-election","PennController","74","_Trial_","Start","1753804665272","e_x5","e","NULL","47"
"12801",71,"trials-unk-election","Scale","slider-1","Choice","50","1753804668621","e_x5","e","1040","47"
"12802",71,"trials-unk-election","Scale","slider-2","Choice","50","1753804670139","e_x5","e","100","47"
"12803",71,"trials-unk-election","Scale","slider-3","Choice","50","1753804671372","e_x5","e","83","47"
"12804",71,"trials-unk-election","PennController","74","_Trial_","End","1753804672690","e_x5","e","NULL","47"
"12805",72,"trials-unk-election","PennController","75","_Trial_","Start","1753804672690","e_x4","e","NULL","47"
"12806",72,"trials-unk-election","Scale","slider-1","Choice","38","1753804675290","e_x4","e","1125","47"
"12807",72,"trials-unk-election","Scale","slider-2","Choice","47","1753804676973","e_x4","e","1241","47"
"12808",72,"trials-unk-election","Scale","slider-3","Choice","58","1753804678257","e_x4","e","709","47"
"12809",72,"trials-unk-election","PennController","75","_Trial_","End","1753804679458","e_x4","e","NULL","47"
"12810",73,"break-2","PennController","18","_Trial_","Start","1753804679459","NULL","","","47"
"12811",73,"break-2","PennController","18","_Trial_","End","1753804680558","NULL","","","47"
"12812",74,"interpretation-A-instruction","PennController","76","_Trial_","Start","1753804680559","NULL","","","47"
"12813",74,"interpretation-A-instruction","PennController","76","_Trial_","End","1753804696262","NULL","","","47"
"12814",75,"interpretation-A-trials","PennController","77","_Trial_","Start","1753804696262","e_x4","e","NULL","47"
"12815",75,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753804709549","e_x4","e","Status","47"
"12816",75,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753804709549","e_x4","e","Status","47"
"12817",75,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753804709549","e_x4","e","Status","47"
"12818",75,"interpretation-A-trials","Scale","interpretation","40%","checked","1753804709549","e_x4","e","Status","47"
"12819",75,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753804709549","e_x4","e","Status","47"
"12820",75,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753804709549","e_x4","e","Status","47"
"12821",75,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753804709549","e_x4","e","Status","47"
"12822",75,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753804709549","e_x4","e","Status","47"
"12823",75,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753804709549","e_x4","e","Status","47"
"12824",75,"interpretation-A-trials","Scale","interpretation","Choice","40%","1753804703996","e_x4","e","NULL","47"
"12825",75,"interpretation-A-trials","PennController","77","_Trial_","End","1753804709549","e_x4","e","NULL","47"
"12826",76,"interpretation-A-trials","PennController","78","_Trial_","Start","1753804709549","e_x8","e","NULL","47"
"12827",76,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753804713715","e_x8","e","Status","47"
"12828",76,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753804713715","e_x8","e","Status","47"
"12829",76,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753804713715","e_x8","e","Status","47"
"12830",76,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753804713715","e_x8","e","Status","47"
"12831",76,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753804713715","e_x8","e","Status","47"
"12832",76,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753804713715","e_x8","e","Status","47"
"12833",76,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753804713715","e_x8","e","Status","47"
"12834",76,"interpretation-A-trials","Scale","interpretation","80%","checked","1753804713715","e_x8","e","Status","47"
"12835",76,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753804713715","e_x8","e","Status","47"
"12836",76,"interpretation-A-trials","Scale","interpretation","Choice","80%","1753804711564","e_x8","e","NULL","47"
"12837",76,"interpretation-A-trials","PennController","78","_Trial_","End","1753804713715","e_x8","e","NULL","47"
"12838",77,"interpretation-A-trials","PennController","79","_Trial_","Start","1753804713716","e_x1","e","NULL","47"
"12839",77,"interpretation-A-trials","Scale","interpretation","10%","checked","1753804716033","e_x1","e","Status","47"
"12840",77,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753804716033","e_x1","e","Status","47"
"12841",77,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753804716033","e_x1","e","Status","47"
"12842",77,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753804716033","e_x1","e","Status","47"
"12843",77,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753804716033","e_x1","e","Status","47"
"12844",77,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753804716033","e_x1","e","Status","47"
"12845",77,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753804716033","e_x1","e","Status","47"
"12846",77,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753804716033","e_x1","e","Status","47"
"12847",77,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753804716033","e_x1","e","Status","47"
"12848",77,"interpretation-A-trials","Scale","interpretation","Choice","10%","1753804715149","e_x1","e","NULL","47"
"12849",77,"interpretation-A-trials","PennController","79","_Trial_","End","1753804716033","e_x1","e","NULL","47"
"12850",78,"interpretation-A-trials","PennController","80","_Trial_","Start","1753804716034","e_x7","e","NULL","47"
"12851",78,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753804717900","e_x7","e","Status","47"
"12852",78,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753804717900","e_x7","e","Status","47"
"12853",78,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753804717900","e_x7","e","Status","47"
"12854",78,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753804717900","e_x7","e","Status","47"
"12855",78,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753804717900","e_x7","e","Status","47"
"12856",78,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753804717900","e_x7","e","Status","47"
"12857",78,"interpretation-A-trials","Scale","interpretation","70%","checked","1753804717900","e_x7","e","Status","47"
"12858",78,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753804717900","e_x7","e","Status","47"
"12859",78,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753804717900","e_x7","e","Status","47"
"12860",78,"interpretation-A-trials","Scale","interpretation","Choice","70%","1753804717266","e_x7","e","NULL","47"
"12861",78,"interpretation-A-trials","PennController","80","_Trial_","End","1753804717900","e_x7","e","NULL","47"
"12862",79,"interpretation-A-trials","PennController","81","_Trial_","Start","1753804717901","e_x3","e","NULL","47"
"12863",79,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753804719951","e_x3","e","Status","47"
"12864",79,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753804719951","e_x3","e","Status","47"
"12865",79,"interpretation-A-trials","Scale","interpretation","30%","checked","1753804719951","e_x3","e","Status","47"
"12866",79,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753804719951","e_x3","e","Status","47"
